schoolid,schoolname,Cohort,LT_Emp,Bar_FTLT,Bar_FTST,Bar_PTLT,Bar_PTST,Bar_Emp,JDA_FTLT,JDA_FTST,JDA_PTLT,JDA_PTST,JDA_Emp,Prof_FTLT,Prof_FTST,Prof_PTLT,Prof_PTST,Prof_Emp,Nprof_FTLT,Nprof_FTST,Nprof_PTLT,Nprof_PTST,Nprof_Emp,Undet_FTLT,Undet_FTST,Undet_PTLT,Undet_PTST,Undet_Emp,GradSch_FT,GradSch,Emp_Def,Unemp_NS,Unemp_Seek,Emp_Stat_Unk,Total_Grads,FundBar_FTLT,FundBar_FTST,FundBar_PTLT,FundBar_PTST,FundBar_Emp,LawFund_LT,LawFund_ST,FundJDA_FTLT,FundJDA_FTST,FundJDA_PTLT,FundJDA_PTST,FundJDA_Emp,FundProf_FTLT,FundProf_FTST,FundProf_PTLT,FundProf_PTST,FundProf_Emp,FundNprof_FTLT,FundNprof_FTST,FundNprof_PTLT,FundNprof_PTST,FundNprof_Emp,Funded_FTLT,Funded_FTST,Funded_PTLT,Funded_PTST,Funded_Emp,Solo_FTLT,Solo_FTST,Solo_PTLT,Solo_PTST,Solo_Emp,Solo_LT,Solo_ST,Sz_1_10_FTLT,Sz_1_10_FTST,Sz_1_10_PTLT,Sz_1_10_PTST,Sz_1_10_Emp,Sz_2_10_LT,Sz_2_10_ST,Sz_11_25_FTLT,Sz_11_25_FTST,Sz_11_25_PTLT,Sz_11_25_PTST,Sz_11_25_Emp,Sz_11_25_LT,Sz_11_25_ST,Sz_26_50_FTLT,Sz_26_50_FTST,Sz_26_50_PTLT,Sz_26_50_PTST,Sz_26_50_Emp,Sz_26_50_LT,Sz_26_50_ST,Sz_51_100_FTLT,Sz_51_100_FTST,Sz_51_100_PTLT,Sz_51_100_PTST,Sz_51_100_Emp,Sz_51_100_LT,Sz_51_100_ST,Sz_101_250_FTLT,Sz_101_250_FTST,Sz_101_250_PTLT,Sz_101_250_PTST,Sz_101_250_Emp,Sz_101_250_LT,Sz_101_250_ST,Sz_251_500_FTLT,Sz_251_500_FTST,Sz_251_500_PTLT,Sz_251_500_PTST,Sz_251_500_Emp,Sz_251_500_LT,Sz_251_500_ST,Sz_501up_FTLT,Sz_501up_FTST,Sz_501up_PTLT,Sz_501up_PTST,Sz_501up_Emp,Sz_501up_LT,Sz_501up_ST,Sz_Unk_FTLT,Sz_Unk_FTST,Sz_Unk_PTLT,Sz_Unk_PTST,Sz_Unk_Emp,Sz_Unk_LT,Sz_Unk_ST,BsInd_FTLT,BsInd_FTST,BsInd_PTLT,BsInd_PTST,BsInd_Emp,BsInd_LT,BsInd_ST,Gov_FTLT,Gov_FTST,Gov_PTLT,Gov_PTST,Gov_Emp,Gov_LT,Gov_St,Pub_FTLT,Pub_FTST,Pub_PTLT,Pub_PTST,Pub_Emp,Pub_LT,Pub_ST,FedClk_FTLT,FedClk_FTST,FedClk_PTLT,FedClk_PTST,FedClk_Emp,FedClk_LT,FedClk_ST,LocClk_FTLT,LocClk_FTST,LocClk_PTLT,LocClk_PTST,LocClk_Emp,LocClk_LT,LocClk_ST,IntlClk,IntlClk_FTLT,IntlClk_FTST,IntlClk_PTLT,IntlClk_PTST,TribalClk,TribalClk_FTLT,TribalClk_FTST,TribalClk_PTLT,TribalClk_PTST,OthClk_FTLT,OthClk_FTST,OthClk_PTLT,OthClk_PTST,OthClk_Emp,Acad_FTLT,Acad_FTST,Acad_PTLT,Acad_PTST,Acad_Emp,Acad_LT,Acad_ST,Unk_FTLT,Unk_FTST,Unk_PTLT,Unk_PTST,Unk_Emp,Total_FTLT,Total_FTST,Total_PTLT,Total_PTST,Total_Emp_Type,Total_LT,Total_ST,State_Emp1,State_Emp1_Num,State_Emp2,State_Emp2_Num,State_Emp3,State_Emp3_Num,Foreign_Emp_Num
00361300,Southern Methodist University,2017,,179,7,1,0,187,18,2,1,2,23,6,0,1,0,7,0,1,0,0,1,0,0,0,0,0,0,,2,1,15,0,236,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,47,1,1,2,51,,,20,0,0,0,20,,,5,1,1,0,7,,,10,0,0,0,10,,,11,0,0,0,11,,,15,0,0,0,15,,,36,0,0,0,36,,,0,0,0,0,0,,,30,2,1,0,33,,,11,5,0,0,16,,,7,1,0,0,8,,,4,0,0,0,4,,,3,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,4,0,0,0,4,,,0,0,0,0,0,203,10,3,2,218,,,TX,205,CA,2,NY,2,1
00361300,Southern Methodist University,2018,,192,2,0,0,194,17,3,1,1,22,2,0,1,2,5,0,0,0,1,1,0,0,0,0,0,6,,1,2,9,0,240,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,52,0,0,0,52,,,20,1,0,0,21,,,13,1,0,0,14,,,9,1,0,0,10,,,7,0,0,0,7,,,13,0,0,0,13,,,36,0,0,0,36,,,0,0,0,0,0,,,35,2,1,2,40,,,10,0,1,0,11,,,5,0,0,1,6,,,6,0,0,0,6,,,3,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,2,0,0,1,3,,,0,0,0,0,0,212,5,2,4,223,,,TX,203,DC,4,CA,2,0
00362300,"St. Mary's University",2015,,114,2,1,0,117,19,2,4,1,26,13,2,1,0,16,1,0,0,0,1,0,0,0,0,0,5,,2,2,44,2,216,1,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,1,0,11,,,55,1,0,1,57,,,16,0,0,0,16,,,4,0,0,0,4,,,1,1,0,0,2,,,0,0,0,0,0,,,2,0,0,0,2,,,2,0,0,0,2,,,0,0,0,0,0,,,25,1,2,0,28,,,24,1,3,0,28,,,5,2,0,0,7,,,1,0,0,0,1,,,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,3,0,0,0,3,,,0,0,0,0,0,148,6,6,1,161,,,TX,154,CT,1,DC,1,1
00362300,"St. Mary's University",2016,,144,3,1,0,148,18,6,1,5,30,6,2,0,0,8,0,0,0,0,0,0,0,0,1,1,4,,1,6,27,10,238,2,0,0,0,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,3,20,1,2,3,26,,,69,3,0,2,74,,,16,1,0,0,17,,,5,0,0,1,6,,,0,0,0,0,0,,,1,0,0,0,1,,,1,0,0,0,1,,,0,0,0,0,0,,,1,1,0,0,2,,,19,1,0,0,20,,,18,2,0,0,20,,,8,0,0,0,8,,,3,1,0,0,4,,,4,0,0,0,4,,,,,,,,,,,,,0,0,0,0,0,5,1,0,1,7,,,0,0,0,0,0,170,11,2,7,190,,,TX,179,IL,2,NM,2,0
00362300,"St. Mary's University",2017,,118,2,1,0,121,20,0,1,0,21,12,0,5,1,18,0,0,0,0,0,0,0,0,0,0,3,,1,5,26,0,196,1,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,10,,,64,0,2,0,66,,,10,0,0,0,10,,,8,0,0,0,8,,,1,0,0,0,1,,,1,0,0,0,1,,,0,0,0,0,0,,,1,0,0,0,1,,,1,0,0,0,1,,,15,1,2,0,18,,,24,0,3,1,28,,,5,1,0,0,6,,,3,0,0,0,3,,,4,0,0,0,4,,,,,,,,,,,,,0,0,0,0,0,4,0,0,0,4,,,0,0,0,0,0,151,2,7,1,161,,,TX,155,DC,1,IN,1,0
00362300,"St. Mary's University",2018,,129,2,1,1,133,11,3,12,1,27,13,2,1,0,16,0,0,1,0,1,0,0,0,1,1,1,,4,10,29,2,224,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,11,,,58,0,5,1,64,,,17,0,0,0,17,,,4,0,0,0,4,,,5,2,0,0,7,,,3,1,0,0,4,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,20,1,2,1,24,,,23,1,5,0,29,,,7,0,2,0,9,,,4,0,0,0,4,,,2,1,0,0,3,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,0,153,7,15,3,178,,,TX,174,HI,1,MA,1,0
00363221,Texas A&M University,2015,,137,2,5,1,145,17,2,1,0,20,16,0,1,0,17,2,0,1,0,3,0,0,0,0,0,0,,1,7,30,4,227,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,7,,,69,0,3,1,73,,,12,1,0,0,13,,,3,0,0,0,3,,,3,1,0,0,4,,,2,0,0,0,2,,,0,0,0,0,0,,,2,0,0,0,2,,,3,0,0,0,3,,,38,1,3,0,42,,,24,1,0,0,25,,,4,0,0,0,4,,,1,0,0,0,1,,,3,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,,,2,0,0,0,2,172,4,8,1,185,,,TX,176,CO,2,DC,1,0
00363221,Texas A&M University,2016,,122,3,3,2,130,20,2,2,1,25,12,1,2,0,15,3,0,0,2,5,0,0,0,0,0,4,,1,3,20,2,205,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,16,,,52,1,4,1,58,,,9,1,0,0,10,,,5,0,0,0,5,,,4,0,0,0,4,,,3,0,0,0,3,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,30,2,1,3,36,,,35,0,1,0,36,,,1,0,0,1,2,,,1,0,0,0,1,,,0,1,0,0,1,,,,,,,,,,,,,0,0,0,0,0,2,1,0,0,3,,,0,0,0,0,0,157,6,7,5,175,,,TX,171,IN,1,MO,1,0
00363221,Texas A&M University,2017,,118,0,2,1,121,18,0,0,0,18,7,0,1,1,9,1,0,0,1,2,0,0,0,0,0,1,,1,1,22,9,184,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,,,51,0,1,1,53,,,16,0,0,0,16,,,4,0,0,0,4,,,1,0,0,0,1,,,3,0,0,0,3,,,1,0,0,0,1,,,3,0,0,0,3,,,0,0,0,0,0,,,23,0,1,2,26,,,32,0,0,0,32,,,3,0,0,0,3,,,2,0,0,0,2,,,2,0,0,0,2,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,2,,,0,0,0,0,0,144,0,3,3,150,,,TX,140,CO,3,DC,2,1
00363221,Texas A&M University,2018,,93,1,2,0,96,20,3,0,1,24,5,1,0,1,7,1,0,0,0,1,0,0,0,0,0,1,,2,2,5,0,138,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,,,35,1,1,0,37,,,7,0,0,0,7,,,6,0,0,0,6,,,2,0,0,0,2,,,6,0,0,0,6,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,26,1,0,0,27,,,26,2,0,0,28,,,2,1,0,1,4,,,3,0,0,0,3,,,4,0,0,0,4,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,,,0,0,0,0,0,119,5,2,2,128,,,TX,120,IN,1,MA,1,0
00364200,Texas Southern University,2015,,52,3,0,0,55,11,0,2,0,13,11,1,0,0,12,4,4,1,0,9,0,0,0,0,0,9,,3,11,30,5,147,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,,,26,1,1,0,28,,,2,0,0,0,2,,,1,0,0,0,1,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,1,0,0,0,1,,,1,0,0,0,1,,,4,0,1,0,5,,,10,0,0,0,10,,,8,1,0,0,9,,,1,0,0,0,1,,,2,0,0,0,2,,,,,,,,,,,,,0,0,0,0,0,4,0,1,0,5,,,4,6,0,0,10,78,8,3,0,89,,,TX,78,CA,1,DC,1,1
00364200,Texas Southern University,2016,,79,3,4,2,88,10,3,2,0,15,10,1,2,0,13,2,0,2,0,4,0,0,0,0,0,5,,0,2,24,0,151,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,1,25,,,34,0,5,1,40,,,3,0,0,0,3,,,1,0,0,0,1,,,0,0,0,0,0,,,2,0,0,0,2,,,1,0,0,0,1,,,3,0,0,0,3,,,0,0,0,0,0,,,13,3,2,0,18,,,12,1,0,0,13,,,5,0,1,0,6,,,3,0,0,0,3,,,0,0,0,0,0,,,,,,,,,,,,,0,1,0,0,1,1,1,2,0,4,,,0,0,0,0,0,101,7,10,2,120,,,TX,107,GA,2,NE,2,0
00364200,Texas Southern University,2017,,76,1,7,1,85,8,0,1,0,9,5,0,3,0,8,1,0,1,0,2,0,0,0,0,0,6,,1,1,11,5,128,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,,,35,1,7,1,44,,,4,0,0,0,4,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,18,0,3,0,21,,,14,0,0,0,14,,,10,0,0,0,10,,,3,0,0,0,3,,,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,1,0,2,0,3,,,0,0,0,0,0,90,1,12,1,104,,,TX,94,NY,2,DC,1,0
00364200,Texas Southern University,2018,,82,2,2,1,87,6,12,5,5,28,8,0,0,1,9,5,1,3,2,11,0,0,0,0,0,5,,0,1,35,5,181,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,,,32,1,7,1,41,,,6,0,0,0,6,,,3,0,0,0,3,,,3,1,0,0,4,,,1,0,0,1,2,,,0,0,0,0,0,,,0,0,0,0,0,,,0,1,0,0,1,,,10,10,2,3,25,,,21,2,0,2,25,,,7,0,0,0,7,,,2,0,0,0,2,,,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,4,0,1,2,7,,,0,0,0,0,0,101,15,10,9,135,,,TX,121,GA,3,DC,2,0
00364400,Texas Tech University,2015,,138,1,4,0,143,17,0,2,0,19,4,1,0,0,5,2,1,2,2,7,0,0,0,0,0,5,,4,4,24,0,211,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,11,,,50,0,4,0,54,,,25,0,0,0,25,,,8,0,0,0,8,,,3,0,0,0,3,,,3,0,0,0,3,,,2,0,0,0,2,,,4,0,0,0,4,,,0,0,0,0,0,,,13,1,1,2,17,,,27,0,1,0,28,,,4,1,0,0,5,,,8,0,0,0,8,,,2,0,0,0,2,,,,,,,,,,,,,0,0,0,0,0,2,1,1,0,4,,,0,0,0,0,0,161,3,8,2,174,,,TX,158,NM,6,AZ,2,0
00364400,Texas Tech University,2016,,125,6,1,0,132,14,2,2,1,19,3,0,0,2,5,0,0,0,0,0,0,0,0,0,0,3,,2,2,19,0,182,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,,,44,1,0,0,45,,,10,0,0,1,11,,,10,0,0,0,10,,,3,0,0,0,3,,,4,0,0,0,4,,,4,0,0,0,4,,,3,0,0,0,3,,,0,0,0,0,0,,,12,3,2,2,19,,,26,4,1,0,31,,,6,0,0,0,6,,,6,0,0,0,6,,,4,0,0,0,4,,,,,,,,,,,,,0,0,0,0,0,5,0,0,0,5,,,0,0,0,0,0,142,8,3,3,156,,,TX,145,DC,2,AZ,2,1
00364400,Texas Tech University,2017,,137,3,2,0,142,17,1,1,2,21,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,5,,5,5,16,0,197,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,,,57,0,1,1,59,,,16,1,0,0,17,,,10,0,0,0,10,,,5,0,0,0,5,,,6,0,0,0,6,,,2,0,0,0,2,,,1,0,1,0,2,,,0,0,0,0,0,,,18,1,0,0,19,,,27,2,0,0,29,,,1,0,1,0,2,,,4,0,0,0,4,,,4,0,0,0,4,,,,,,,,,,,,,0,0,0,0,0,1,0,1,1,3,,,0,0,0,0,0,156,4,4,2,166,,,TX,142,NM,7,DC,3,0
00364400,Texas Tech University,2018,,125,1,0,0,126,8,0,0,2,10,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,1,2,10,0,155,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,48,1,0,1,50,,,17,0,0,0,17,,,14,0,0,0,14,,,4,0,0,0,4,,,7,0,0,0,7,,,1,0,0,0,1,,,4,0,0,0,4,,,0,0,0,0,0,,,15,0,0,1,16,,,18,1,0,0,19,,,1,0,0,0,1,,,2,0,0,0,2,,,4,0,0,0,4,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,,,0,0,0,0,0,138,2,0,2,142,,,TX,125,NM,5,CA,2,0
00365200,University of Houston,2015,,129,4,1,0,134,42,0,6,2,50,4,0,0,1,5,1,0,2,1,4,0,0,0,0,0,0,,3,6,17,0,220,1,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,4,,,50,2,2,2,56,,,12,0,0,0,12,,,8,0,0,0,8,,,6,0,0,0,6,,,5,0,0,0,5,,,6,0,0,0,6,,,26,0,0,0,26,,,0,0,0,0,0,,,34,1,6,1,42,,,12,0,0,1,13,,,9,0,1,0,10,,,2,0,0,0,2,,,1,1,0,0,2,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,2,,,0,0,0,0,0,177,4,9,4,194,,,TX,184,DC,1,FL,1,2
00365200,University of Houston,2016,,162,1,4,2,169,29,2,7,1,39,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,,0,3,14,0,240,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,,,55,2,6,3,66,,,20,0,1,0,21,,,9,0,0,0,9,,,3,0,0,0,3,,,6,0,1,0,7,,,17,0,0,0,17,,,23,0,0,0,23,,,1,0,1,0,2,,,34,0,1,0,35,,,19,1,0,0,20,,,6,0,0,0,6,,,4,0,0,0,4,,,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,4,0,0,0,4,,,0,0,0,0,0,203,3,11,3,220,,,TX,200,CA,3,DC,3,2
00365200,University of Houston,2017,,153,6,2,1,162,26,1,2,3,32,6,0,1,0,7,0,0,0,0,0,0,0,0,0,0,4,,4,5,16,0,231,0,1,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,,,52,4,1,3,60,,,19,1,0,0,20,,,18,0,1,0,19,,,1,0,0,0,1,,,1,0,0,0,1,,,10,0,0,1,11,,,22,0,0,0,22,,,0,0,0,0,0,,,29,1,2,0,32,,,17,1,1,0,19,,,4,0,0,0,4,,,8,0,0,0,8,,,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,2,1,0,0,3,,,0,0,0,0,0,185,8,5,4,202,,,TX,188,NY,4,DC,2,0
00365200,University of Houston,2018,,171,1,3,0,175,22,3,3,2,30,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,3,,0,0,11,0,226,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,,,37,0,4,1,42,,,17,2,1,0,20,,,17,0,0,0,17,,,0,0,0,0,0,,,3,0,0,1,4,,,8,0,0,0,8,,,42,0,0,0,42,,,2,0,0,0,2,,,35,0,3,0,38,,,17,0,0,0,17,,,5,1,0,0,6,,,5,0,0,0,5,,,2,0,0,0,2,,,,,,,,,,,,,0,0,0,0,0,2,1,1,0,4,,,0,0,0,0,0,197,4,9,2,212,,,TX,192,CO,3,CA,3,7
00365800,University of Texas at Austin,2015,,268,2,8,0,278,20,1,2,1,24,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,3,,3,2,27,0,354,11,1,0,0,12,,,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,11,1,0,2,14,1,0,0,0,1,,,28,1,3,0,32,,,7,0,2,0,9,,,14,0,0,0,14,,,8,0,0,0,8,,,9,0,0,0,9,,,21,0,0,0,21,,,88,1,1,0,90,,,0,0,0,0,0,,,22,0,2,2,26,,,37,1,1,0,39,,,20,0,1,0,21,,,30,0,0,0,30,,,16,1,0,0,17,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,2,,,0,0,0,0,0,301,4,10,4,319,,,TX,260,NY,11,CA,10,2
00365800,University of Texas at Austin,2016,,289,3,2,0,294,18,2,1,0,21,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,,6,2,26,1,362,3,0,0,0,3,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,1,0,0,0,1,,,35,1,1,0,37,,,14,0,0,0,14,,,6,0,0,0,6,,,4,0,0,0,4,,,10,0,0,0,10,,,19,0,0,0,19,,,101,0,0,0,101,,,0,0,0,0,0,,,30,0,1,0,31,,,30,2,1,0,33,,,16,2,0,0,18,,,33,0,0,0,33,,,14,0,0,0,14,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,2,,,0,0,0,0,0,314,5,3,1,323,,,TX,247,NY,26,CA,10,2
00365800,University of Texas at Austin,2017,,259,2,4,2,267,18,2,2,1,23,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,,3,3,19,0,327,7,0,0,0,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,3,0,0,0,3,,,28,0,6,0,34,,,13,0,0,0,13,,,14,0,0,0,14,,,10,0,0,0,10,,,11,0,0,1,12,,,12,0,0,0,12,,,93,0,0,0,93,,,0,0,0,0,0,,,32,2,0,2,36,,,18,2,0,0,20,,,10,0,0,0,10,,,29,0,0,0,29,,,12,0,0,0,12,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,,,0,0,0,0,0,286,4,6,3,299,,,TX,215,NY,22,DC,15,4
00365800,University of Texas at Austin,2018,,237,0,2,3,242,15,1,0,1,17,2,0,0,0,2,0,0,1,0,1,0,0,0,1,1,0,,3,1,6,0,279,6,0,0,0,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1,0,1,0,2,,,18,0,0,0,18,,,11,0,0,0,11,,,3,0,0,0,3,,,2,0,0,0,2,,,18,0,0,0,18,,,16,0,0,0,16,,,98,0,0,0,98,,,0,0,0,0,0,,,18,0,2,2,22,,,19,1,0,1,21,,,19,0,0,0,19,,,27,0,0,0,27,,,7,0,0,0,7,,,,,,,,,,,,,0,0,0,0,0,3,0,0,1,4,,,0,0,0,1,1,260,1,3,5,269,,,TX,206,NY,24,CA,13,2
00367000,Brigham Young University,2015,,75,0,7,4,86,12,1,1,0,14,1,0,3,1,5,0,0,0,0,0,0,0,0,0,0,1,,1,6,7,1,133,9,0,0,0,9,,,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,1,0,1,1,3,,,20,0,3,2,25,,,3,0,1,0,4,,,4,0,0,0,4,,,5,0,1,0,6,,,4,0,0,0,4,,,3,0,0,0,3,,,3,0,0,0,3,,,0,0,0,0,0,,,16,1,2,1,20,,,16,0,1,1,18,,,6,0,0,0,6,,,3,0,0,0,3,,,15,0,0,0,15,,,,,,,,,,,,,0,0,0,0,0,1,0,2,0,3,,,0,0,0,0,0,100,1,11,5,117,,,UT,69,CA,8,AZ,6,2
00367000,Brigham Young University,2016,,93,2,2,2,99,11,0,3,0,14,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,3,,2,2,7,0,144,12,0,0,0,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,1,0,0,0,1,,,26,0,2,1,29,,,10,0,0,1,11,,,8,0,0,0,8,,,5,0,0,0,5,,,4,0,0,0,4,,,3,0,0,0,3,,,6,0,0,0,6,,,0,0,0,0,0,,,11,1,2,0,14,,,18,0,0,0,18,,,8,0,2,0,10,,,6,1,0,0,7,,,12,0,0,0,12,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,2,,,0,0,0,0,0,120,2,6,2,130,,,UT,70,CA,8,NV,8,4
00367000,Brigham Young University,2017,,78,0,2,1,81,17,0,3,0,20,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,,3,1,6,0,130,10,0,0,0,10,,,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,,,19,0,4,1,24,,,10,0,0,0,10,,,3,0,0,0,3,,,5,0,0,0,5,,,5,0,0,0,5,,,4,0,0,0,4,,,8,0,0,0,8,,,0,0,0,0,0,,,12,0,0,0,12,,,24,0,0,0,24,,,3,0,0,0,3,,,1,0,0,0,1,,,12,0,0,0,12,,,,,,,,,,,,,0,0,0,0,0,3,0,1,0,4,,,0,0,0,0,0,109,0,5,1,115,,,UT,66,CA,9,ID,6,2
00367000,Brigham Young University,2018,,98,1,0,0,99,11,0,0,0,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,,0,2,5,0,130,8,0,0,0,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1,0,0,0,1,,,13,0,0,0,13,,,9,0,0,0,9,,,9,0,0,0,9,,,5,0,0,0,5,,,1,0,0,0,1,,,5,0,0,0,5,,,12,0,0,0,12,,,0,0,0,0,0,,,13,0,0,0,13,,,21,1,0,0,22,,,8,0,0,0,8,,,2,0,0,0,2,,,15,0,0,0,15,,,,,,,,,,,,,0,0,0,0,0,3,0,1,0,4,,,0,0,0,0,0,117,1,1,0,119,,,UT,60,CA,9,NV,8,0
00367500,University of Utah,2015,,81,0,6,0,87,16,0,3,1,20,9,0,0,0,9,0,0,2,0,2,0,0,0,0,0,0,,0,1,5,2,126,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,,,29,0,7,0,36,,,5,0,0,0,5,,,2,0,0,0,2,,,0,0,0,0,0,,,4,0,0,0,4,,,1,0,0,0,1,,,1,0,0,0,1,,,0,0,0,0,0,,,23,0,1,0,24,,,13,0,1,0,14,,,6,0,2,0,8,,,4,0,0,0,4,,,14,0,0,0,14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,,,0,0,0,0,0,106,0,11,1,118,,,UT,105,NV,3,ID,2,0
00367500,University of Utah,2016,,72,6,0,1,79,16,0,0,2,18,5,0,1,1,7,0,0,0,0,0,0,0,0,0,0,1,,1,6,6,3,121,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,,,21,0,0,0,21,,,1,0,0,0,1,,,7,0,0,0,7,,,2,4,0,0,6,,,3,1,0,0,4,,,1,0,0,0,1,,,2,0,0,0,2,,,0,0,0,0,0,,,13,0,0,2,15,,,12,1,0,0,13,,,6,0,0,0,6,,,7,0,0,0,7,,,13,0,0,0,13,,,,,,,,,,,,,0,0,0,0,0,3,0,1,1,5,,,0,0,0,0,0,93,6,1,4,104,,,UT,85,NV,4,AZ,3,0
